timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676026615830,1182,https://katalon-demo-cura.herokuapp.com/profile.php#login-9,200,OK,Thread Group 1-4,text,true,,1856,575,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,1182,0,906
1676026615283,3191,https://katalon-demo-cura.herokuapp.com/profile.php#login,200,OK,Thread Group 1-5,text,true,,368213,5584,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,1497,0,1146
1676026615283,1497,https://katalon-demo-cura.herokuapp.com/profile.php#login-0,200,OK,Thread Group 1-5,text,true,,7628,523,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,1497,0,1146
1676026616782,863,https://katalon-demo-cura.herokuapp.com/profile.php#login-1,200,OK,Thread Group 1-5,text,true,,122215,556,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,314,0,209
1676026616782,440,https://katalon-demo-cura.herokuapp.com/profile.php#login-2,200,OK,Thread Group 1-5,text,true,,16749,570,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,378,0,209
1676026616782,271,https://katalon-demo-cura.herokuapp.com/profile.php#login-3,200,OK,Thread Group 1-5,text,true,,3464,577,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,271,0,0
1676026616782,465,https://katalon-demo-cura.herokuapp.com/profile.php#login-4,200,OK,Thread Group 1-5,text,true,,31990,554,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,321,0,209
1676026616782,864,https://katalon-demo-cura.herokuapp.com/profile.php#login-5,200,OK,Thread Group 1-5,text,true,,14067,569,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",659,0,272
1676026616782,864,https://katalon-demo-cura.herokuapp.com/profile.php#login-6,200,OK,Thread Group 1-5,text,true,,97012,538,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,377,0,209
1676026617053,730,https://katalon-demo-cura.herokuapp.com/profile.php#login-7,200,OK,Thread Group 1-5,text,true,,38048,554,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,662,0,528
1676026617222,566,https://katalon-demo-cura.herokuapp.com/profile.php#login-8,200,OK,Thread Group 1-5,text,true,,35184,568,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,518,0,427
1676026617247,1227,https://katalon-demo-cura.herokuapp.com/profile.php#login-9,200,OK,Thread Group 1-5,text,true,,1856,575,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,1227,0,948
1676026621561,956,https://katalon-demo-cura.herokuapp.com/authenticate.php,200,OK,Thread Group 1-5,text,true,,28105,7539,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,282,0,0
1676026621561,282,https://katalon-demo-cura.herokuapp.com/authenticate.php-0,302,Found,Thread Group 1-5,text,true,,353,685,5,5,https://katalon-demo-cura.herokuapp.com/authenticate.php,282,0,0
1676026621843,293,https://katalon-demo-cura.herokuapp.com/authenticate.php-1,200,OK,Thread Group 1-5,text,true,,7697,624,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,293,0,0
1676026622138,95,https://katalon-demo-cura.herokuapp.com/authenticate.php-2,304,Not Modified,Thread Group 1-5,,true,,923,690,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
1676026622138,103,https://katalon-demo-cura.herokuapp.com/authenticate.php-3,304,Not Modified,Thread Group 1-5,,true,,924,703,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676026622138,293,https://katalon-demo-cura.herokuapp.com/authenticate.php-4,304,Not Modified,Thread Group 1-5,,true,,236,712,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676026622138,93,https://katalon-demo-cura.herokuapp.com/authenticate.php-5,304,Not Modified,Thread Group 1-5,,true,,921,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676026622138,198,https://katalon-demo-cura.herokuapp.com/authenticate.php-6,200,OK,Thread Group 1-5,text,true,,14067,668,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",161,0,0
1676026622138,111,https://katalon-demo-cura.herokuapp.com/authenticate.php-7,304,Not Modified,Thread Group 1-5,,true,,920,672,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676026622232,186,https://katalon-demo-cura.herokuapp.com/authenticate.php-8,304,Not Modified,Thread Group 1-5,,true,,915,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,121
1676026622233,76,https://katalon-demo-cura.herokuapp.com/authenticate.php-9,304,Not Modified,Thread Group 1-5,,true,,913,701,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,0
1676026622241,276,https://katalon-demo-cura.herokuapp.com/authenticate.php-10,304,Not Modified,Thread Group 1-5,,true,,236,710,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,0
1676026622302,921,https://katalon-demo-cura.herokuapp.com/authenticate.php,200,OK,Thread Group 1-3,text,true,,28081,7539,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,263,0,0
1676026622302,263,https://katalon-demo-cura.herokuapp.com/authenticate.php-0,302,Found,Thread Group 1-3,text,true,,353,685,5,5,https://katalon-demo-cura.herokuapp.com/authenticate.php,263,0,0
1676026622565,278,https://katalon-demo-cura.herokuapp.com/authenticate.php-1,200,OK,Thread Group 1-3,text,true,,7697,624,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,278,0,0
1676026622844,103,https://katalon-demo-cura.herokuapp.com/authenticate.php-2,304,Not Modified,Thread Group 1-3,,true,,917,690,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
