timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676390909266,13439,Login,200,OK,Thread Group 1-1,text,true,,368178,5584,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1767,0,1336
1676390909266,1767,Login-0,200,OK,Thread Group 1-1,text,true,,7628,523,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1767,0,1336
1676390911035,9171,Login-1,200,OK,Thread Group 1-1,text,true,,122205,556,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,2165,0,673
1676390911035,1035,Login-2,200,OK,Thread Group 1-1,text,true,,16743,570,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,849,0,170
1676390911035,1080,Login-3,200,OK,Thread Group 1-1,text,true,,3464,577,2,2,https://katalon-demo-cura.herokuapp.com/css/theme.css,1080,0,0
1676390911035,815,Login-4,200,OK,Thread Group 1-1,text,true,,31984,554,2,2,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,380,0,169
1676390911035,4659,Login-5,200,OK,Thread Group 1-1,text,true,,14067,569,2,2,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",1769,0,329
1676390911035,10268,Login-6,200,OK,Thread Group 1-1,text,true,,97007,538,2,2,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,1114,0,367
1676390911852,10853,Login-7,200,OK,Thread Group 1-1,text,true,,38051,554,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,4402,0,2962
1676390912071,9178,Login-8,200,OK,Thread Group 1-1,text,true,,35173,568,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,6508,0,2765
1676390912118,6915,Login-9,200,OK,Thread Group 1-1,text,true,,1856,575,2,2,https://katalon-demo-cura.herokuapp.com/js/theme.js,6915,0,5355
1676390909768,14860,Login,200,OK,Thread Group 1-2,text,true,,368208,5584,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1516,0,1076
1676390909768,1516,Login-0,200,OK,Thread Group 1-2,text,true,,7628,523,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1516,0,1076
1676390911287,10786,Login-1,200,OK,Thread Group 1-2,text,true,,122213,556,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,5563,0,2181
1676390911287,7180,Login-2,200,OK,Thread Group 1-2,text,true,,16751,570,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,7054,0,2248
1676390911287,1816,Login-3,200,OK,Thread Group 1-2,text,true,,3464,577,2,2,https://katalon-demo-cura.herokuapp.com/css/theme.css,1816,0,0
